transaction_id,merchant_id,customer_id,timestamp,amount,payment_method,device,location,account_age_days,transaction_frequency,previous_fraud_count,new_device,location_distance_km,is_fraud,hour,day_of_week,is_weekend,fraud_probability,risk_score,risk_level,risk_reasons,recommended_action
TXN000135,M0129,C005221,2026-01-01 22:20:00,1517.8,Net Banking,Mobile,Hyderabad,587,5,0,0,19.38,0,22,3,0,0.274631374807231,27.46,Low Risk,No major suspicious indicators detected,Approve
TXN000136,M0492,C004059,2026-01-01 22:30:00,185.97,Wallet,Desktop,Chennai,767,2,0,1,29.52,0,22,3,0,0.39016782773489167,39.02,Medium Risk,New device detected,Additional Verification
TXN000137,M0136,C003248,2026-01-01 22:40:00,440.74,UPI,Mobile,Bangalore,2100,5,1,0,45.59,0,22,3,0,0.49880216249936815,49.88,Medium Risk,Previous fraud history,Additional Verification
TXN000138,M0472,C001217,2026-01-01 22:50:00,144.14,Debit Card,Mobile,Delhi,1602,9,0,0,37.0,0,22,3,0,0.4917602198818825,49.18,Medium Risk,Unusually high transaction frequency,Additional Verification
TXN000139,M0063,C006093,2026-01-01 23:00:00,282.59,UPI,Mobile,Other,1363,4,0,0,2.39,0,23,3,0,0.3048881996127101,30.49,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN000140,M0139,C007981,2026-01-01 23:10:00,615.81,UPI,Mobile,Bangalore,197,2,0,1,106.58,0,23,3,0,0.32371417779073725,32.37,Medium Risk,New device detected,Additional Verification
TXN000141,M0499,C009091,2026-01-01 23:20:00,939.22,UPI,Mobile,Pune,211,7,3,1,63.51,0,23,3,0,0.4779669240346908,47.8,Medium Risk,New device detected; Previous fraud history,Additional Verification
TXN000142,M0081,C005587,2026-01-01 23:30:00,116.93,Debit Card,Mobile,Mumbai,303,2,0,0,16.29,0,23,3,0,0.2743379386377334,27.43,Low Risk,No major suspicious indicators detected,Approve
TXN000143,M0392,C007077,2026-01-01 23:40:00,190.84,UPI,Mobile,Bangalore,2206,4,0,0,16.57,0,23,3,0,0.30113320175236435,30.11,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN000144,M0163,C007941,2026-01-01 23:50:00,1034.6,UPI,Mobile,Pune,964,1,2,0,27.12,0,23,3,0,0.526723513538848,52.67,Medium Risk,Previous fraud history,Additional Verification
TXN000145,M0419,C002223,2026-01-02 00:00:00,1516.12,Credit Card,Desktop,Mumbai,956,4,1,0,39.06,0,0,4,0,0.3781681312758879,37.82,Medium Risk,Previous fraud history,Additional Verification
TXN000146,M0289,C009450,2026-01-02 00:10:00,186.21,UPI,Mobile,Hyderabad,451,3,0,1,23.54,0,0,4,0,0.4086685811031541,40.87,Medium Risk,New device detected,Additional Verification
TXN000147,M0379,C007980,2026-01-02 00:20:00,1050.33,Debit Card,Desktop,Mumbai,509,4,0,0,26.24,0,0,4,0,0.17424126732135628,17.42,Low Risk,No major suspicious indicators detected,Approve
TXN000148,M0261,C001515,2026-01-02 00:30:00,117.26,Credit Card,Tablet,Mumbai,142,3,0,1,40.57,0,0,4,0,0.32062201163082754,32.06,Medium Risk,New device detected,Additional Verification
TXN000149,M0490,C008609,2026-01-02 00:40:00,299.62,UPI,Mobile,Mumbai,468,4,0,0,26.53,0,0,4,0,0.18265839860487154,18.27,Low Risk,No major suspicious indicators detected,Approve
TXN000150,M0231,C002884,2026-01-02 00:50:00,128.46,UPI,Desktop,Hyderabad,1058,9,1,0,8.32,0,0,4,0,0.53863242570704,53.86,Medium Risk,Unusually high transaction frequency; Previous fraud history,Additional Verification
TXN000151,M0041,C003827,2026-01-02 01:00:00,268.88,UPI,Desktop,Chennai,2262,6,0,0,17.79,0,1,4,0,0.1937482044922835,19.37,Low Risk,No major suspicious indicators detected,Approve
TXN000152,M0028,C004340,2026-01-02 01:10:00,2722.41,UPI,Mobile,Hyderabad,246,7,0,0,34.06,0,1,4,0,0.22484501499207815,22.48,Low Risk,No major suspicious indicators detected,Approve
TXN000153,M0135,C000675,2026-01-02 01:20:00,381.88,UPI,Mobile,Chennai,1372,6,0,0,60.17,0,1,4,0,0.22199681902432336,22.2,Low Risk,No major suspicious indicators detected,Approve
TXN000154,M0201,C006290,2026-01-02 01:30:00,304.32,UPI,Mobile,Hyderabad,562,5,0,0,36.49,0,1,4,0,0.2036751217555566,20.37,Low Risk,No major suspicious indicators detected,Approve
TXN000155,M0328,C000103,2026-01-02 01:40:00,229.34,UPI,Desktop,Kolkata,1513,4,0,0,67.84,0,1,4,0,0.1951113220301462,19.51,Low Risk,No major suspicious indicators detected,Approve
TXN000156,M0268,C003994,2026-01-02 01:50:00,298.92,Net Banking,Mobile,Bangalore,516,3,0,1,256.95,0,1,4,0,0.4006291487622413,40.06,Medium Risk,New device detected; Unusual location distance,Additional Verification
TXN000157,M0418,C003709,2026-01-02 02:00:00,179.74,Net Banking,Desktop,Pune,2468,8,0,1,102.47,0,2,4,0,0.5248912374102092,52.49,Medium Risk,New device detected; Unusually high transaction frequency,Additional Verification
TXN000158,M0033,C001496,2026-01-02 02:10:00,462.57,Debit Card,Mobile,Kolkata,1111,3,0,0,30.08,0,2,4,0,0.23132264654710663,23.13,Low Risk,No major suspicious indicators detected,Approve
TXN000159,M0048,C003393,2026-01-02 02:20:00,390.49,Debit Card,Desktop,Chennai,618,3,0,0,35.54,0,2,4,0,0.20224486199612676,20.22,Low Risk,No major suspicious indicators detected,Approve
TXN000160,M0407,C007538,2026-01-02 02:30:00,255.34,UPI,Desktop,Bangalore,1223,4,0,0,31.67,0,2,4,0,0.1859441313827905,18.59,Low Risk,No major suspicious indicators detected,Approve
TXN000161,M0062,C002786,2026-01-02 02:40:00,233.86,UPI,Mobile,Bangalore,1179,5,1,0,10.43,0,2,4,0,0.4215746587630707,42.16,Medium Risk,Previous fraud history,Additional Verification
TXN000162,M0216,C005820,2026-01-02 02:50:00,484.36,UPI,Mobile,Mumbai,1142,3,0,1,17.51,0,2,4,0,0.4819820792238466,48.2,Medium Risk,New device detected,Additional Verification
TXN000163,M0293,C003660,2026-01-02 03:00:00,194.55,Credit Card,Mobile,Pune,1933,4,0,1,76.88,0,3,4,0,0.4355251127734897,43.55,Medium Risk,New device detected,Additional Verification
TXN000164,M0099,C004881,2026-01-02 03:10:00,317.31,Debit Card,Mobile,Hyderabad,2390,6,0,0,18.43,0,3,4,0,0.22576228192617565,22.58,Low Risk,No major suspicious indicators detected,Approve
TXN000165,M0172,C005589,2026-01-02 03:20:00,256.92,Wallet,Mobile,Chennai,464,3,0,0,5.11,0,3,4,0,0.22982738001608405,22.98,Low Risk,No major suspicious indicators detected,Approve
TXN000166,M0360,C004803,2026-01-02 03:30:00,44.43,Debit Card,Mobile,Delhi,241,5,0,0,30.91,0,3,4,0,0.26567434148356583,26.57,Low Risk,No major suspicious indicators detected,Approve
TXN000167,M0214,C004892,2026-01-02 03:40:00,953.45,UPI,Tablet,Hyderabad,2181,2,0,0,22.42,0,3,4,0,0.24586269291466623,24.59,Low Risk,No major suspicious indicators detected,Approve
TXN000168,M0475,C003526,2026-01-02 03:50:00,64.54,Net Banking,Desktop,Hyderabad,671,3,0,0,44.71,0,3,4,0,0.1845041230171588,18.45,Low Risk,No major suspicious indicators detected,Approve
TXN000169,M0035,C003518,2026-01-02 04:00:00,68.84,Credit Card,Desktop,Pune,2149,4,0,0,35.9,0,4,4,0,0.11728802020811163,11.73,Low Risk,No major suspicious indicators detected,Approve
TXN000170,M0449,C004778,2026-01-02 04:10:00,987.66,UPI,Mobile,Hyderabad,437,3,0,0,115.23,0,4,4,0,0.24720819870176997,24.72,Low Risk,No major suspicious indicators detected,Approve
TXN000171,M0227,C004190,2026-01-02 04:20:00,133.16,UPI,Mobile,Other,763,1,0,1,2.91,0,4,4,0,0.44623563586577614,44.62,Medium Risk,New device detected,Additional Verification
TXN000172,M0101,C006934,2026-01-02 04:30:00,50.58,Debit Card,Mobile,Chennai,17,3,0,0,9.75,0,4,4,0,0.3527636650919259,35.28,Medium Risk,Very new account,Additional Verification
TXN000173,M0431,C006138,2026-01-02 04:40:00,1536.67,Net Banking,Tablet,Kolkata,841,2,1,0,37.48,0,4,4,0,0.4424295982168641,44.24,Medium Risk,Previous fraud history,Additional Verification
TXN000174,M0462,C006255,2026-01-02 04:50:00,213.15,Debit Card,Mobile,Chennai,1288,6,0,0,0.28,0,4,4,0,0.22800614453609755,22.8,Low Risk,No major suspicious indicators detected,Approve
TXN000175,M0131,C001914,2026-01-02 05:00:00,1359.31,Credit Card,Tablet,Other,366,5,0,1,14.92,0,5,4,0,0.38458341646390587,38.46,Medium Risk,New device detected,Additional Verification
TXN000176,M0257,C007336,2026-01-02 05:10:00,161.54,Wallet,Mobile,Pune,46,13,0,0,50.2,0,5,4,0,0.3281630442728619,32.82,Medium Risk,Unusually high transaction frequency,Additional Verification
TXN000177,M0005,C001151,2026-01-02 05:20:00,77.99,UPI,Mobile,Hyderabad,912,4,1,0,49.67,0,5,4,0,0.32550187581061707,32.55,Medium Risk,Previous fraud history,Additional Verification
TXN000178,M0218,C004138,2026-01-02 05:30:00,292.47,UPI,Mobile,Pune,46,3,0,0,40.65,0,5,4,0,0.1548024425724376,15.48,Low Risk,No major suspicious indicators detected,Approve
TXN000179,M0255,C004137,2026-01-02 05:40:00,120.54,Credit Card,Mobile,Pune,1192,4,0,0,6.99,0,5,4,0,0.1746376564564209,17.46,Low Risk,No major suspicious indicators detected,Approve
TXN000180,M0398,C007730,2026-01-02 05:50:00,604.41,Debit Card,Tablet,Bangalore,1663,1,3,1,12.29,0,5,4,0,0.6984679642823042,69.85,Medium Risk,New device detected; Previous fraud history,Additional Verification
TXN000181,M0359,C001511,2026-01-02 06:00:00,793.26,UPI,Desktop,Bangalore,2434,2,0,1,21.54,0,6,4,0,0.3555244184664688,35.55,Medium Risk,New device detected,Additional Verification
TXN000182,M0283,C003916,2026-01-02 06:10:00,1022.19,UPI,Mobile,Kolkata,381,3,0,0,17.92,0,6,4,0,0.27545213129256596,27.55,Low Risk,No major suspicious indicators detected,Approve
TXN000183,M0393,C006326,2026-01-02 06:20:00,295.42,UPI,Desktop,Pune,587,2,0,1,67.8,0,6,4,0,0.46681513991827167,46.68,Medium Risk,New device detected,Additional Verification
TXN000184,M0207,C003253,2026-01-02 06:30:00,1604.13,Credit Card,Mobile,Pune,2090,2,0,1,46.52,0,6,4,0,0.4571145921649951,45.71,Medium Risk,New device detected,Additional Verification
TXN000185,M0015,C008936,2026-01-02 06:40:00,159.54,UPI,Mobile,Hyderabad,1325,3,0,0,21.34,0,6,4,0,0.23748859599673633,23.75,Low Risk,No major suspicious indicators detected,Approve
TXN000186,M0346,C003939,2026-01-02 06:50:00,461.32,Credit Card,Mobile,Delhi,619,6,0,0,14.08,0,6,4,0,0.234051938244589,23.41,Low Risk,No major suspicious indicators detected,Approve
TXN000187,M0042,C002512,2026-01-02 07:00:00,351.3,UPI,Mobile,Kolkata,1345,3,0,0,15.25,0,7,4,0,0.2338547094796163,23.39,Low Risk,No major suspicious indicators detected,Approve
TXN000188,M0380,C001074,2026-01-02 07:10:00,2900.46,Debit Card,Desktop,Mumbai,1410,4,0,0,30.03,0,7,4,0,0.22351901944585265,22.35,Low Risk,No major suspicious indicators detected,Approve
TXN000189,M0461,C002193,2026-01-02 07:20:00,1349.91,Credit Card,Mobile,Hyderabad,2310,6,0,0,17.02,0,7,4,0,0.2548395550799306,25.48,Low Risk,No major suspicious indicators detected,Approve
TXN000190,M0179,C008208,2026-01-02 07:30:00,416.61,Debit Card,Mobile,Hyderabad,1175,5,0,0,28.5,0,7,4,0,0.20145788420902716,20.15,Low Risk,No major suspicious indicators detected,Approve
TXN000191,M0063,C007384,2026-01-02 07:40:00,491.98,Credit Card,Mobile,Mumbai,1835,7,0,0,0.46,0,7,4,0,0.24047718085158873,24.05,Low Risk,No major suspicious indicators detected,Approve
TXN000192,M0352,C005172,2026-01-02 07:50:00,1873.53,UPI,Desktop,Bangalore,1151,5,0,0,3.05,0,7,4,0,0.2902531002280279,29.03,Low Risk,No major suspicious indicators detected,Approve
TXN000193,M0231,C008299,2026-01-02 08:00:00,190.26,UPI,Mobile,Chennai,2469,1,0,0,20.35,0,8,4,0,0.28590177828996516,28.59,Low Risk,No major suspicious indicators detected,Approve
TXN000194,M0241,C004315,2026-01-02 08:10:00,52.82,Net Banking,Mobile,Bangalore,390,4,0,0,204.27,0,8,4,0,0.2024792285973599,20.25,Low Risk,Unusual location distance,Approve
TXN000195,M0052,C006481,2026-01-02 08:20:00,153.29,UPI,Mobile,Hyderabad,932,4,0,0,4.13,0,8,4,0,0.2744682096302541,27.45,Low Risk,No major suspicious indicators detected,Approve
TXN000196,M0096,C002858,2026-01-02 08:30:00,266.53,Credit Card,Mobile,Delhi,2196,3,1,0,104.14,0,8,4,0,0.4421756930297622,44.22,Medium Risk,Previous fraud history,Additional Verification
TXN000197,M0388,C004350,2026-01-02 08:40:00,1573.03,Credit Card,Tablet,Mumbai,1539,4,0,0,23.58,0,8,4,0,0.1913165364885291,19.13,Low Risk,No major suspicious indicators detected,Approve
TXN000198,M0222,C001429,2026-01-02 08:50:00,1136.57,Credit Card,Mobile,Bangalore,1214,2,0,0,126.12,0,8,4,0,0.22372871259024582,22.37,Low Risk,No major suspicious indicators detected,Approve
TXN000199,M0485,C006724,2026-01-02 09:00:00,386.12,Credit Card,Mobile,Bangalore,512,2,0,0,65.55,0,9,4,0,0.21464736414386953,21.46,Low Risk,No major suspicious indicators detected,Approve
TXN000200,M0407,C006780,2026-01-02 09:10:00,643.28,UPI,Mobile,Hyderabad,1484,2,0,0,61.25,0,9,4,0,0.22460131827944457,22.46,Low Risk,No major suspicious indicators detected,Approve
TXN000201,M0231,C007857,2026-01-02 09:20:00,198.56,Debit Card,Mobile,Hyderabad,610,5,0,1,6.11,0,9,4,0,0.41473687010108107,41.47,Medium Risk,New device detected,Additional Verification
TXN000202,M0237,C007301,2026-01-02 09:30:00,3256.9,UPI,Mobile,Hyderabad,1984,21,0,1,41.72,0,9,4,0,0.6331653223226215,63.32,Medium Risk,New device detected; Unusually high transaction frequency,Additional Verification
TXN000203,M0143,C006646,2026-01-02 09:40:00,1357.07,UPI,Mobile,Other,1023,7,0,0,38.26,0,9,4,0,0.2922832329406492,29.23,Low Risk,No major suspicious indicators detected,Approve
TXN000204,M0171,C007671,2026-01-02 09:50:00,425.62,UPI,Mobile,Kolkata,143,5,0,0,11.46,0,9,4,0,0.220826370756498,22.08,Low Risk,No major suspicious indicators detected,Approve
TXN000205,M0029,C002922,2026-01-02 10:00:00,374.8,UPI,Mobile,Delhi,2482,3,0,0,26.89,0,10,4,0,0.2624130421794567,26.24,Low Risk,No major suspicious indicators detected,Approve
TXN000206,M0036,C008167,2026-01-02 10:10:00,813.63,UPI,Mobile,Kolkata,700,17,0,0,45.32,0,10,4,0,0.44474754294072427,44.47,Medium Risk,Unusually high transaction frequency,Additional Verification
TXN000207,M0013,C007245,2026-01-02 10:20:00,381.01,Debit Card,Mobile,Other,1797,1,0,0,68.45,0,10,4,0,0.19247908841964181,19.25,Low Risk,No major suspicious indicators detected,Approve
TXN000208,M0160,C000879,2026-01-02 10:30:00,65.28,Net Banking,Mobile,Other,963,9,0,0,87.19,0,10,4,0,0.3704751380971747,37.05,Medium Risk,Unusually high transaction frequency,Additional Verification
TXN000209,M0327,C008503,2026-01-02 10:40:00,1869.2,Debit Card,Mobile,Other,580,5,0,0,25.36,0,10,4,0,0.21568448822233202,21.57,Low Risk,No major suspicious indicators detected,Approve
TXN000210,M0187,C009307,2026-01-02 10:50:00,1298.08,Debit Card,Tablet,Chennai,325,2,0,1,89.22,0,10,4,0,0.43738982104284163,43.74,Medium Risk,New device detected,Additional Verification
TXN000211,M0243,C001322,2026-01-02 11:00:00,585.23,UPI,Mobile,Bangalore,861,3,0,1,79.91,0,11,4,0,0.3735011161907931,37.35,Medium Risk,New device detected,Additional Verification
TXN000212,M0086,C004376,2026-01-02 11:10:00,265.18,UPI,Mobile,Mumbai,1375,2,0,0,35.46,0,11,4,0,0.2623633508368898,26.24,Low Risk,No major suspicious indicators detected,Approve
TXN000213,M0284,C009159,2026-01-02 11:20:00,407.41,Debit Card,Mobile,Hyderabad,1521,5,0,0,17.18,0,11,4,0,0.2310513986213223,23.11,Low Risk,No major suspicious indicators detected,Approve
TXN000214,M0066,C008887,2026-01-02 11:30:00,28.68,Credit Card,Mobile,Delhi,1286,5,0,0,10.3,0,11,4,0,0.26435046102212906,26.44,Low Risk,No major suspicious indicators detected,Approve
TXN000215,M0170,C005006,2026-01-02 11:40:00,133.3,Net Banking,Mobile,Chennai,1899,5,0,0,91.38,0,11,4,0,0.21239754355159923,21.24,Low Risk,No major suspicious indicators detected,Approve
TXN000216,M0045,C008463,2026-01-02 11:50:00,2361.61,Debit Card,Desktop,Chennai,188,2,0,0,0.59,0,11,4,0,0.21688077766528185,21.69,Low Risk,No major suspicious indicators detected,Approve
TXN000217,M0062,C005637,2026-01-02 12:00:00,676.73,UPI,Tablet,Other,263,2,0,0,57.79,0,12,4,0,0.17514079586527379,17.51,Low Risk,No major suspicious indicators detected,Approve
TXN000218,M0441,C005221,2026-01-02 12:10:00,57.47,UPI,Mobile,Chennai,1918,8,0,0,18.5,0,12,4,0,0.3424843633723309,34.25,Medium Risk,Unusually high transaction frequency,Additional Verification
TXN000219,M0134,C009604,2026-01-02 12:20:00,176.32,Net Banking,Mobile,Delhi,790,6,1,0,6.75,0,12,4,0,0.42125055261325284,42.13,Medium Risk,Previous fraud history,Additional Verification
TXN000220,M0284,C003028,2026-01-02 12:30:00,58.83,UPI,Mobile,Pune,684,3,0,0,102.41,0,12,4,0,0.15365719349692594,15.37,Low Risk,No major suspicious indicators detected,Approve
TXN000221,M0028,C003125,2026-01-02 12:40:00,184.85,UPI,Mobile,Delhi,2139,2,0,0,3.23,0,12,4,0,0.2776205103019706,27.76,Low Risk,No major suspicious indicators detected,Approve
TXN000222,M0108,C001754,2026-01-02 12:50:00,342.01,Credit Card,Mobile,Delhi,1566,29,0,0,1.78,0,12,4,0,0.6991191423374897,69.91,Medium Risk,Unusually high transaction frequency,Additional Verification
TXN000223,M0044,C008187,2026-01-02 13:00:00,2001.41,Debit Card,Desktop,Bangalore,2172,7,0,0,7.01,0,13,4,0,0.20884575596020136,20.88,Low Risk,No major suspicious indicators detected,Approve
TXN000224,M0340,C005100,2026-01-02 13:10:00,884.58,UPI,Tablet,Chennai,2150,5,1,0,14.18,0,13,4,0,0.45157756471613736,45.16,Medium Risk,Previous fraud history,Additional Verification
TXN000225,M0286,C004336,2026-01-02 13:20:00,298.23,UPI,Desktop,Chennai,180,2,2,0,80.72,0,13,4,0,0.509057719491023,50.91,Medium Risk,Previous fraud history,Additional Verification
TXN000226,M0446,C003286,2026-01-02 13:30:00,313.24,UPI,Mobile,Mumbai,458,5,0,0,38.2,0,13,4,0,0.22696846986671954,22.7,Low Risk,No major suspicious indicators detected,Approve
TXN000227,M0331,C008553,2026-01-02 13:40:00,181.18,Debit Card,Mobile,Pune,285,5,3,1,5.46,0,13,4,0,0.6392142248712044,63.92,Medium Risk,New device detected; Previous fraud history,Additional Verification
TXN000228,M0128,C008926,2026-01-02 13:50:00,1200.29,UPI,Tablet,Kolkata,123,4,0,0,65.55,0,13,4,0,0.24341903868852563,24.34,Low Risk,No major suspicious indicators detected,Approve
TXN000229,M0348,C000852,2026-01-02 14:00:00,1352.27,Debit Card,Desktop,Pune,1717,8,1,0,12.47,0,14,4,0,0.4125180377850606,41.25,Medium Risk,Unusually high transaction frequency; Previous fraud history,Additional Verification
TXN000230,M0473,C000860,2026-01-02 14:10:00,105.82,Credit Card,Mobile,Hyderabad,336,5,0,0,22.18,0,14,4,0,0.24545213342411543,24.55,Low Risk,No major suspicious indicators detected,Approve
TXN000231,M0231,C001351,2026-01-02 14:20:00,72.19,Credit Card,Desktop,Delhi,1002,5,0,0,22.56,0,14,4,0,0.21948777447591644,21.95,Low Risk,No major suspicious indicators detected,Approve
TXN000232,M0190,C004919,2026-01-02 14:30:00,293.38,Credit Card,Mobile,Mumbai,2442,2,0,1,4.5,0,14,4,0,0.3995200454579806,39.95,Medium Risk,New device detected,Additional Verification
TXN000233,M0225,C005731,2026-01-02 14:40:00,331.65,UPI,Desktop,Kolkata,2245,4,0,0,84.19,0,14,4,0,0.21027088869147326,21.03,Low Risk,No major suspicious indicators detected,Approve
TXN000234,M0385,C000327,2026-01-02 14:50:00,522.52,Credit Card,Desktop,Mumbai,1921,2,0,1,26.05,0,14,4,0,0.4940561365277061,49.41,Medium Risk,New device detected,Additional Verification
TXN000235,M0377,C002121,2026-01-02 15:00:00,75.59,UPI,Mobile,Mumbai,1822,6,0,1,33.19,0,15,4,0,0.5078539914752611,50.79,Medium Risk,New device detected,Additional Verification
TXN000236,M0283,C000994,2026-01-02 15:10:00,197.23,UPI,Mobile,Pune,1986,3,0,1,1.78,0,15,4,0,0.4238757188288793,42.39,Medium Risk,New device detected,Additional Verification
TXN000237,M0446,C005376,2026-01-02 15:20:00,371.52,Net Banking,Mobile,Hyderabad,950,3,0,0,68.27,0,15,4,0,0.2515492590964482,25.15,Low Risk,No major suspicious indicators detected,Approve
TXN000238,M0121,C001767,2026-01-02 15:30:00,185.16,UPI,Mobile,Delhi,2001,18,0,0,153.33,0,15,4,0,0.6253057852102287,62.53,Medium Risk,Unusually high transaction frequency,Additional Verification
TXN000239,M0116,C009373,2026-01-02 15:40:00,951.33,UPI,Mobile,Chennai,2412,4,0,0,89.5,0,15,4,0,0.31348368018676537,31.35,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN000240,M0461,C001965,2026-01-02 15:50:00,2613.73,Net Banking,Mobile,Bangalore,2353,7,0,0,37.98,0,15,4,0,0.2593330795107084,25.93,Low Risk,No major suspicious indicators detected,Approve
TXN000241,M0233,C006602,2026-01-02 16:00:00,235.42,UPI,Mobile,Other,1890,3,0,0,38.91,0,16,4,0,0.23880997435561316,23.88,Low Risk,No major suspicious indicators detected,Approve
TXN000242,M0259,C002782,2026-01-02 16:10:00,981.61,Credit Card,Mobile,Other,1979,2,0,0,109.71,0,16,4,0,0.18806421003073193,18.81,Low Risk,No major suspicious indicators detected,Approve
